playerid, season,height,weight, Age, salary, G, GS, MP, FG,FGA,FGPERCENT,THREEP,THREEPA,THREEPPERCENT,TWOP,TWOPA,TWOPPERCENT,EFGPERCENT,FT,FTA,FTPERCENT,ORB, DRB,TRB,AST,STL,BLK,TOV,PF,PTS,experience,PFN,TOVN,TWOPTHREEPPERCENT,playerid63,playerid132,playerid292,playerid298,playerid407,playerid491,playerid571,playerid611,playerid767,playerid819,playerid847,playerid876,playerid966,playerid1012,playerid1169,playerid1172,playerid1211,playerid1289,playerid1313,playerid1510,playerid1558,playerid1734,playerid1742,playerid1768,playerid1795,playerid1822,playerid1841,playerid2060,playerid2262,playerid2354,playerid2356,playerid2389,playerid2411,playerid2421,playerid2499,playerid2589,playerid2600,playerid2634,playerid2656,playerid2738,playerid2744,playerid2768,playerid2814,playerid2836,playerid2837,playerid2846,playerid2864,playerid2990,playerid3009,playerid3045,playerid3076,playerid3117,playerid3131,playerid3172,playerid3494,playerid3539,playerid3609,playerid3631,playerid3644,playerid3736,playerid3758,playerid3759,playerid3764,playerid3848,playerid3957,playerid3960,playerid4233,season2001-02,season2002-03,season2003-04,season2004-05,season2005-06,season2006-07,season2007-08,season2008-09,season2009-10
407,2006-07,80,275,27,14248000,80,80,3077,645,1211,0.533,1,1,1,644,1210,0.532,0.533,351,461,0.761,268,476,744,235,77,179,202,238,1642,7,0.004,0.005,53.262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
407,2007-08,80,275,28,15344000,8,6,274,52,114,0.456,0,0,0,52,114,0.456,0.456,37,47,0.787,21,43,64,16,3,15,17,21,141,8,0.048,0.059,45.614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
407,2008-09,80,275,29,13757844,29,23,920,163,365,0.447,0,0,0,163,365,0.447,0.447,73,108,0.676,77,177,254,37,17,45,68,78,399,9,0.013,0.015,44.658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
407,2009-10,80,275,30,14858471,76,57,2297,412,858,0.48,0,1,0,412,857,0.481,0.48,172,233,0.738,179,282,461,109,82,80,131,232,996,10,0.004,0.008,48.019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2000-01,76,180,22,10130000,68,68,2783,701,1510,0.464,61,200,0.305,640,1310,0.489,0.484,475,557,0.853,104,295,399,338,114,43,220,222,1938,4,0.005,0.005,46.424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2001-02,76,180,23,11250000,80,80,3063,749,1597,0.469,33,132,0.25,716,1465,0.489,0.479,488,589,0.829,112,329,441,438,118,35,223,228,2019,5,0.004,0.004,46.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2002-03,76,180,24,12375000,82,82,3401,868,1924,0.451,124,324,0.383,744,1600,0.465,0.483,601,713,0.843,106,458,564,481,181,67,288,218,2461,6,0.005,0.003,45.114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2003-04,76,180,25,13500000,65,64,2447,516,1178,0.438,71,217,0.327,445,961,0.463,0.468,454,533,0.852,103,256,359,330,112,28,171,176,1557,7,0.006,0.006,43.803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2004-05,76,180,26,14175000,66,66,2689,573,1324,0.433,131,387,0.339,442,937,0.472,0.482,542,664,0.816,95,297,392,398,86,53,270,174,1819,8,0.006,0.004,43.278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2005-06,76,180,27,15946875,80,80,3277,978,2173,0.45,180,518,0.347,798,1655,0.482,0.491,696,819,0.85,71,354,425,360,147,30,250,233,2832,9,0.004,0.004,45.007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2006-07,76,180,28,17718750,77,77,3140,813,1757,0.463,137,398,0.344,676,1359,0.497,0.502,667,768,0.868,75,364,439,413,111,36,255,205,2430,10,0.005,0.004,46.272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2007-08,76,180,29,19490625,82,82,3192,775,1690,0.459,150,415,0.361,625,1275,0.49,0.503,623,742,0.84,94,423,517,441,151,40,257,227,2323,11,0.004,0.004,45.858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2008-09,76,180,30,21262500,82,82,2960,800,1712,0.467,118,336,0.351,682,1376,0.496,0.502,483,564,0.856,90,339,429,399,120,37,210,189,2201,12,0.005,0.005,46.729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
491,2009-10,76,180,31,23034375,73,73,2835,716,1569,0.456,99,301,0.329,617,1268,0.487,0.488,439,541,0.811,78,313,391,365,113,20,233,187,1970,13,0.005,0.004,45.634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2000-01,78,200,26,5750000,63,63,2127,304,580,0.524,1,8,0.125,303,572,0.53,0.525,150,225,0.667,196,527,723,52,66,136,63,205,759,4,0.005,0.016,52.414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2001-02,78,200,27,7300000,29,29,1007,130,290,0.448,0,1,0,130,289,0.45,0.448,62,99,0.626,89,233,322,33,34,50,42,107,322,5,0.009,0.024,44.828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2002-03,78,200,28,6750000,29,9,616,93,227,0.41,2,5,0.4,91,222,0.41,0.414,33,50,0.66,75,133,208,47,20,40,27,69,221,6,0.014,0.037,40.969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2003-04,78,200,29,7250000,72,72,2162,262,549,0.477,0,2,0,262,547,0.479,0.477,98,136,0.721,211,516,727,132,86,187,98,239,622,7,0.004,0.01,47.723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2004-05,78,200,30,8500000,66,66,2015,279,600,0.465,0,4,0,279,596,0.468,0.465,125,173,0.723,131,530,661,152,61,199,103,177,683,8,0.006,0.01,46.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2005-06,78,200,31,9150000,56,54,1857,302,649,0.465,1,11,0.091,301,638,0.472,0.466,111,156,0.712,132,536,668,115,79,184,92,158,716,9,0.006,0.011,46.533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2006-07,78,200,32,8800000,70,70,2369,312,659,0.473,0,2,0,312,657,0.475,0.473,161,221,0.729,164,652,816,223,87,231,122,183,785,10,0.005,0.008,47.344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2007-08,78,200,33,11250000,79,79,2758,286,635,0.45,6,20,0.3,280,615,0.455,0.455,143,202,0.708,230,807,1037,259,85,285,118,216,721,11,0.005,0.008,45.039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2008-09,78,200,34,10000000,62,55,1925,254,496,0.512,1,4,0.25,253,492,0.514,0.513,132,182,0.725,161,529,690,127,51,132,93,129,641,12,0.008,0.011,51.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
571,2009-10,78,200,35,7650000,74,74,2314,238,501,0.4815,2,7,0.1665,236,494,0.4845,0.483,78,122,0.62,249,622,871,186,95,146,91,161,556,13,0.006,0.011,47.505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2000-01,83,220,24,2425440,75,75,2979,762,1656,0.46,162,397,0.408,600,1259,0.477,0.509,384,502,0.765,176,240,416,291,114,82,167,205,2070,2,0.005,0.006,46.014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2001-02,83,220,25,3073032,60,60,2385,559,1307,0.428,121,313,0.387,438,994,0.441,0.474,245,307,0.798,138,175,313,239,94,43,154,191,1484,3,0.005,0.006,42.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2002-03,83,220,26,10067750,43,42,1471,355,760,0.467,45,131,0.344,310,629,0.493,0.497,129,160,0.806,59,129,188,143,48,41,74,121,884,4,0.008,0.014,46.711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2003-04,83,220,27,11326219,73,73,2785,608,1457,0.417,93,243,0.383,515,1214,0.424,0.449,336,417,0.806,95,254,349,348,88,65,223,212,1645,5,0.005,0.004,41.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2004-05,83,220,28,12584688,77,76,2828,696,1541,0.4365,127,313,0.3735,569,1228,0.4515,0.4735,367,460,0.7555,106,295,401,327,109,48,168,243,1886,6,0.004,0.006,45.165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2005-06,83,220,29,13843156,79,79,2906,653,1518,0.43,125,367,0.341,528,1151,0.459,0.471,480,601,0.799,135,327,462,338,94,53,213,235,1911,7,0.004,0.005,43.017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2006-07,83,220,30,15101625,82,82,3126,726,1598,0.454,156,437,0.357,570,1161,0.491,0.503,462,576,0.802,114,378,492,393,82,30,217,266,2070,8,0.004,0.005,45.432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2007-08,83,220,31,13320000,76,72,2959,587,1287,0.456,98,273,0.359,489,1014,0.482,0.494,350,429,0.816,112,341,453,389,93,33,181,241,1622,9,0.004,0.006,45.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2008-09,83,220,32,14724125,80,80,2946,588,1345,0.437,151,392,0.385,437,953,0.459,0.493,335,410,0.817,74,336,410,376,82,38,166,234,1662,10,0.004,0.006,43.717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
611,2009-10,83,220,33,16300000,75,74,2310,434,1015,0.428,119,324,0.367,315,691,0.456,0.486,257,306,0.84,33,260,293,236,53,18,106,189,1244,11,0.005,0.009,42.759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2000-01,78,215,20,1762320,61,8,1050,107,304,0.352,41,117,0.35,66,187,0.353,0.419,27,34,0.794,9,80,89,141,43,14,85,68,282,0,0.015,0.012,35.197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2001-02,78,215,21,1894560,23,6,481,89,187,0.476,26,58,0.448,63,129,0.488,0.545,10,13,0.769,5,29,34,55,18,5,32,18,214,1,0.056,0.031,47.594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2002-03,78,215,22,2026680,80,31,1992,334,808,0.413,86,242,0.355,248,566,0.438,0.467,104,129,0.806,21,164,185,334,77,25,134,126,858,2,0.008,0.007,41.337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2003-04,78,215,23,2577937,80,73,2811,509,1318,0.386,165,521,0.317,344,797,0.432,0.449,200,240,0.833,46,237,283,405,111,29,193,161,1383,3,0.006,0.005,38.619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2004-05,78,215,24,5760000,70,67,2688,437,1097,0.398,185,512,0.361,252,585,0.431,0.483,182,216,0.843,33,170,203,302,92,19,148,135,1241,4,0.007,0.007,39.836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2005-06,78,215,25,6480000,79,27,2555,366,879,0.416,101,293,0.345,265,586,0.452,0.474,295,357,0.826,36,212,248,301,87,15,175,150,1128,5,0.007,0.006,41.638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2006-07,78,215,26,7200000,59,36,2198,354,886,0.4,103,322,0.32,251,564,0.445,0.458,228,272,0.838,44,145,189,259,57,8,162,114,1039,6,0.009,0.006,39.955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2007-08,78,215,27,7920000,80,80,3190,570,1391,0.41,176,494,0.356,394,897,0.439,0.473,329,381,0.864,37,170,207,398,81,17,192,144,1645,7,0.007,0.005,40.978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2008-09,78,215,28,8640000,65,65,2479,419,1022,0.419,142,394,0.3965,277,628,0.4295,0.502,300,344,0.825,23,170,193,288,57,13,148,92,1280,8,0.011,0.007,40.998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
767,2009-10,78,215,29,9360000,79,0,2460,496,1105,0.449,163,427,0.382,333,678,0.491,0.523,270,315,0.857,34,167,201,238,61,12,137,132,1425,9,0.008,0.007,44.887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2000-01,77,200,25,5610000,43,26,1038,126,314,0.401,0,2,0,126,312,0.404,0.401,67,126,0.532,97,153,250,59,17,58,82,123,319,4,0.008,0.012,40.127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2001-02,77,200,26,6235000,73,46,1740,209,480,0.435,0,0,0,209,480,0.435,0.435,136,211,0.645,167,220,387,87,17,167,156,235,554,5,0.004,0.006,43.542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2002-03,77,200,27,6858500,82,82,1978,259,522,0.496,0,2,0,259,520,0.498,0.496,155,222,0.698,248,295,543,58,27,154,112,242,673,6,0.004,0.009,49.617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2003-04,77,200,28,7842000,74,74,2403,348,650,0.535,0,2,0,348,648,0.537,0.535,217,332,0.654,344,543,887,60,33,137,131,227,913,7,0.004,0.008,53.538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2004-05,77,200,29,7700000,59,56,1609,202,367,0.55,0,3,0,202,364,0.555,0.55,138,228,0.605,183,318,501,51,15,80,102,205,542,8,0.005,0.01,55.041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2005-06,77,200,30,8662500,82,36,1934,171,347,0.493,0,0,0,171,347,0.493,0.493,127,215,0.591,273,367,640,51,27,106,115,263,469,9,0.004,0.009,49.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2006-07,77,200,31,9628000,76,73,1915,209,334,0.626,0,0,0,209,334,0.626,0.626,119,191,0.623,217,349,566,44,24,82,107,239,537,10,0.004,0.009,62.575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2007-08,77,200,32,10590500,72,64,1755,178,277,0.643,0,0,0,178,277,0.643,0.643,84,146,0.575,207,332,539,63,24,106,80,226,440,11,0.004,0.013,64.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2008-09,77,200,33,11553000,80,80,1836,182,280,0.65,0,0,0,182,280,0.65,0.65,90,141,0.638,216,349,565,77,24,95,74,191,454,12,0.005,0.014,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
819,2009-10,77,200,34,12115500,55,47,1280,133,213,0.624,1,3,0.333,132,210,0.629,0.627,61,101,0.604,128,272,400,31,15,77,61,153,328,13,0.007,0.016,62.441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
847,2000-01,83,265,21,2916000,82,82,3192,409,957,0.427,85,274,0.31,324,683,0.474,0.472,228,337,0.677,129,279,408,598,170,36,226,267,1131,1,0.004,0.004,42.738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
847,2001-02,83,265,22,3119400,82,82,3318,559,1341,0.417,170,478,0.356,389,863,0.451,0.48,196,338,0.58,93,256,349,698,172,47,246,241,1484,2,0.004,0.004,41.685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
